ExpiryDate,Moneyness,ExpiryBin,OptionType,StrikePrice,UnderlyingPrice,RealPrice,IV,TimeToExpiry,BS_Price,Error,AbsolutePctError
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26100.00,24363.30,5.90,13.34,0.05,5.30,0.60,10.19
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26150.00,24363.30,6.00,13.72,0.05,5.43,0.57,9.55
2025-08-28,In-the-Money (ITM),Near-Term (0-30 days),Put,26150.00,24363.30,1658.45,11.98,0.05,1690.07,-31.62,1.91
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26200.00,24363.30,5.30,13.79,0.05,4.77,0.53,9.97
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26250.00,24363.30,4.65,13.86,0.05,4.19,0.46,9.79
2025-08-28,In-the-Money (ITM),Near-Term (0-30 days),Put,26250.00,24363.30,1809.05,22.05,0.05,1838.44,-29.39,1.62
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26300.00,24363.30,5.15,14.39,0.05,4.66,0.49,9.45
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26350.00,24363.30,4.00,14.20,0.05,3.61,0.39,9.87
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26400.00,24363.30,4.50,14.75,0.05,4.07,0.43,9.52
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26450.00,24363.30,4.60,15.11,0.05,4.17,0.43,9.43
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26500.00,24363.30,3.95,15.11,0.05,3.58,0.37,9.49
2025-08-28,In-the-Money (ITM),Near-Term (0-30 days),Put,26500.00,24363.30,2055.00,23.94,0.05,2085.15,-30.15,1.47
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26550.00,24363.30,4.10,15.50,0.05,3.73,0.37,9.11
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26600.00,24363.30,3.20,15.30,0.05,2.89,0.31,9.59
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26650.00,24363.30,4.05,16.09,0.05,3.69,0.36,8.86
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26700.00,24363.30,3.10,15.84,0.05,2.82,0.28,9.12
2025-08-28,In-the-Money (ITM),Near-Term (0-30 days),Put,26700.00,24363.30,2247.50,24.83,0.05,2278.25,-30.75,1.37
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26750.00,24363.30,3.30,16.26,0.05,3.00,0.30,9.09
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26800.00,24363.30,2.90,16.29,0.05,2.63,0.27,9.25
2025-08-28,In-the-Money (ITM),Near-Term (0-30 days),Put,26800.00,24363.30,2353.70,26.50,0.05,2384.53,-30.83,1.31
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26850.00,24363.30,2.75,16.48,0.05,2.50,0.25,8.95
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26900.00,24363.30,3.80,17.46,0.05,3.48,0.32,8.41
2025-08-28,In-the-Money (ITM),Near-Term (0-30 days),Put,26900.00,24363.30,2446.45,26.46,0.05,2477.67,-31.22,1.28
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,26950.00,24363.30,2.90,17.17,0.05,2.65,0.25,8.56
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27000.00,24363.30,2.45,17.11,0.05,2.24,0.21,8.66
2025-08-28,In-the-Money (ITM),Near-Term (0-30 days),Put,27000.00,24363.30,2552.40,28.11,0.05,2583.68,-31.28,1.23
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27050.00,24363.30,2.70,17.59,0.05,2.47,0.23,8.62
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27100.00,24363.30,2.80,17.95,0.05,2.56,0.24,8.57
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27150.00,24363.30,2.05,17.59,0.05,1.87,0.18,8.63
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27200.00,24363.30,2.85,18.56,0.05,2.62,0.23,8.21
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27300.00,24363.30,2.60,18.92,0.05,2.39,0.21,8.08
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27350.00,24363.30,2.70,19.28,0.05,2.48,0.22,8.07
2025-08-28,Out-of-the-Money (OTM),Near-Term (0-30 days),Call,27400.00,24363.30,2.05,18.95,0.05,1.88,0.17,8.43
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22800.00,24363.30,82.80,14.94,0.22,100.09,-17.29,20.88
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22900.00,24363.30,89.35,14.70,0.22,107.87,-18.52,20.72
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22950.00,24363.30,94.95,14.68,0.22,114.43,-19.48,20.52
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23000.00,24363.30,101.25,14.68,0.22,121.83,-20.58,20.33
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23100.00,24363.30,111.55,14.54,0.22,133.97,-22.42,20.10
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23200.00,24363.30,124.05,14.45,0.22,148.63,-24.58,19.82
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23250.00,24363.30,127.50,14.28,0.22,152.83,-25.33,19.86
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23300.00,24363.30,132.75,14.17,0.22,158.97,-26.22,19.75
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23350.00,24363.30,145.45,14.33,0.22,173.63,-28.18,19.37
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23400.00,24363.30,148.65,14.13,0.22,177.66,-29.01,19.52
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Call,23450.00,24363.30,1421.25,6.30,0.22,1279.35,141.90,9.98
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23500.00,24363.30,163.35,13.99,0.22,194.75,-31.40,19.22
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23600.00,24363.30,177.00,13.78,0.22,210.90,-33.90,19.15
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23650.00,24363.30,173.60,13.34,0.22,207.81,-34.21,19.71
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23700.00,24363.30,195.00,13.66,0.22,231.63,-36.63,18.78
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23750.00,24363.30,209.15,13.73,0.22,247.40,-38.25,18.29
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Call,23800.00,24363.30,1155.00,9.28,0.22,1032.41,122.59,10.61
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23800.00,24363.30,221.30,13.74,0.22,261.57,-40.27,18.20
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,23900.00,24363.30,241.00,13.57,0.22,284.20,-43.20,17.92
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,23950.00,24363.30,257.60,13.65,0.22,302.71,-45.11,17.51
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24000.00,24363.30,943.00,7.50,0.22,819.51,123.49,13.10
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24000.00,24363.30,275.55,13.75,0.22,322.71,-47.16,17.11
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24150.00,24363.30,314.50,13.57,0.22,366.70,-52.20,16.60
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24200.00,24363.30,809.00,8.27,0.22,698.10,110.90,13.71
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24200.00,24363.30,327.90,13.50,0.22,381.99,-54.09,16.50
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24250.00,24363.30,328.60,13.11,0.22,384.04,-55.44,16.87
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24300.00,24363.30,749.00,8.61,0.22,644.18,104.82,13.99
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24350.00,24363.30,751.00,9.54,0.22,651.39,99.61,13.26
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24350.00,24363.30,384.05,13.59,0.22,444.32,-60.27,15.69
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24400.00,24363.30,686.85,8.77,0.22,587.58,99.27,14.45
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24400.00,24363.30,402.60,13.59,0.22,465.05,-62.45,15.51
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24450.00,24363.30,653.45,8.75,0.22,556.50,96.95,14.84
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24450.00,24363.30,382.10,12.67,0.22,445.30,-63.20,16.54
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24500.00,24363.30,621.25,8.75,0.22,527.21,94.04,15.14
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24500.00,24363.30,441.55,13.58,0.22,507.90,-66.35,15.03
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24550.00,24363.30,596.90,8.90,0.22,505.60,91.30,15.30
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24550.00,24363.30,428.95,12.83,0.22,496.57,-67.62,15.76
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24600.00,24363.30,570.30,8.98,0.22,481.90,88.40,15.50
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24600.00,24363.30,478.00,13.47,0.22,548.70,-70.70,14.79
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24650.00,24363.30,580.00,9.85,0.22,495.16,84.84,14.63
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24650.00,24363.30,476.95,12.96,0.22,549.26,-72.31,15.16
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24700.00,24363.30,514.75,9.02,0.22,431.97,82.78,16.08
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24700.00,24363.30,523.80,13.51,0.22,598.78,-74.98,14.31
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24750.00,24363.30,500.00,9.29,0.22,419.87,80.13,16.03
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24750.00,24363.30,502.85,12.54,0.22,579.46,-76.61,15.24
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24800.00,24363.30,461.85,9.03,0.22,384.44,77.41,16.76
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24800.00,24363.30,572.10,13.54,0.22,650.92,-78.82,13.78
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Call,24850.00,24363.30,475.00,9.88,0.22,400.62,74.38,15.66
2025-10-28,At-the-Money (ATM),Mid-Term (31-90 days),Put,24850.00,24363.30,568.95,12.95,0.22,650.25,-81.30,14.29
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,24900.00,24363.30,416.60,9.13,0.22,344.69,71.91,17.26
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Put,24900.00,24363.30,625.25,13.64,0.22,708.73,-83.48,13.35
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,24950.00,24363.30,421.85,9.76,0.22,352.32,69.53,16.48
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25000.00,24363.30,372.00,9.17,0.22,305.77,66.23,17.80
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25050.00,24363.30,375.50,9.72,0.22,311.07,64.43,17.16
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25100.00,24363.30,332.25,9.23,0.22,271.16,61.09,18.39
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25150.00,24363.30,322.95,9.47,0.22,264.12,58.83,18.22
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Put,25150.00,24363.30,702.10,12.40,0.22,797.22,-95.12,13.55
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25200.00,24363.30,298.00,9.34,0.22,241.90,56.10,18.83
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Put,25200.00,24363.30,755.00,12.93,0.22,851.50,-96.50,12.78
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25300.00,24363.30,263.00,9.36,0.22,211.86,51.14,19.44
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Put,25350.00,24363.30,795.05,11.81,0.22,899.85,-104.80,13.18
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25400.00,24363.30,228.85,9.32,0.22,182.49,46.36,20.26
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Put,25400.00,24363.30,872.40,12.86,0.22,977.53,-105.13,12.05
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25500.00,24363.30,200.00,9.33,0.22,158.01,41.99,20.99
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26000.00,24363.30,99.55,9.54,0.22,75.98,23.57,23.68
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26400.00,24363.30,56.80,9.83,0.22,42.36,14.44,25.43
2025-10-28,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,26500.00,24363.30,50.55,9.97,0.22,37.58,12.97,25.65
2025-10-28,In-the-Money (ITM),Mid-Term (31-90 days),Put,26500.00,24363.30,1810.00,16.76,0.22,1944.81,-134.81,7.45
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Put,15000.00,24363.30,11.90,35.07,0.39,14.01,-2.11,17.72
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Put,17000.00,24363.30,14.00,27.98,0.39,17.03,-3.03,21.63
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Put,20000.00,24363.30,36.50,20.52,0.39,46.12,-9.62,26.36
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Put,21000.00,24363.30,52.10,18.10,0.39,66.71,-14.61,28.04
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Put,23000.00,24363.30,181.30,15.22,0.39,229.27,-47.97,26.46
2025-12-30,At-the-Money (ATM),Long-Term (>90 days),Call,24000.00,24363.30,1307.00,5.86,0.39,1062.14,244.86,18.73
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Call,25000.00,24363.30,697.00,8.62,0.39,542.92,154.08,22.11
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Call,26000.00,24363.30,306.00,9.24,0.39,223.09,82.91,27.09
2025-12-30,In-the-Money (ITM),Long-Term (>90 days),Put,26000.00,24363.30,1302.25,15.31,0.39,1494.11,-191.86,14.73
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Call,27000.00,24363.30,120.00,9.80,0.39,82.44,37.56,31.30
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Call,28000.00,24363.30,52.70,10.76,0.39,35.34,17.36,32.94
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Call,29000.00,24363.30,27.35,11.92,0.39,18.32,9.03,33.02
2025-12-30,In-the-Money (ITM),Long-Term (>90 days),Put,29000.00,24363.30,3945.00,24.50,0.39,4223.18,-278.18,7.05
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Call,30000.00,24363.30,16.00,13.11,0.39,10.79,5.21,32.57
2025-12-30,Out-of-the-Money (OTM),Long-Term (>90 days),Call,31000.00,24363.30,11.60,14.54,0.39,8.03,3.57,30.78
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,18000.00,24363.30,4.55,32.70,0.15,5.03,-0.48,10.48
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,20000.00,24363.30,10.20,25.19,0.15,11.49,-1.29,12.66
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22000.00,24363.30,24.90,17.44,0.15,28.90,-4.00,16.07
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22800.00,24363.30,47.05,14.89,0.15,54.89,-7.84,16.66
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22850.00,24363.30,51.20,14.89,0.15,59.70,-8.50,16.60
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22900.00,24363.30,52.10,14.64,0.15,60.91,-8.81,16.90
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,22950.00,24363.30,57.15,14.66,0.15,66.53,-9.38,16.41
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23000.00,24363.30,60.65,14.57,0.15,70.67,-10.02,16.52
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23050.00,24363.30,62.65,14.36,0.15,72.93,-10.28,16.42
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23100.00,24363.30,66.10,14.24,0.15,76.95,-10.85,16.41
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23150.00,24363.30,70.65,14.17,0.15,82.13,-11.48,16.25
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23250.00,24363.30,79.95,14.00,0.15,92.85,-12.90,16.13
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23300.00,24363.30,86.60,14.00,0.15,100.49,-13.89,16.04
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23350.00,24363.30,90.95,13.86,0.15,105.52,-14.57,16.02
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Call,23400.00,24363.30,1295.00,7.38,0.15,1206.17,88.83,6.86
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23400.00,24363.30,97.85,13.82,0.15,113.10,-15.25,15.59
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23450.00,24363.30,103.00,13.69,0.15,119.01,-16.01,15.54
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23500.00,24363.30,110.35,13.65,0.15,127.43,-17.08,15.48
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23550.00,24363.30,116.85,13.55,0.15,134.83,-17.98,15.39
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Call,23600.00,24363.30,1163.15,11.14,0.15,1085.02,78.13,6.72
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23600.00,24363.30,127.00,13.58,0.15,146.02,-19.02,14.98
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23650.00,24363.30,130.55,13.33,0.15,150.34,-19.79,15.16
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23750.00,24363.30,151.35,13.32,0.15,173.54,-22.19,14.66
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Call,23800.00,24363.30,915.50,6.87,0.15,830.41,85.09,9.29
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23800.00,24363.30,163.20,13.34,0.15,186.84,-23.64,14.48
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Put,23850.00,24363.30,175.75,13.35,0.15,200.53,-24.78,14.10
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,23900.00,24363.30,850.00,8.17,0.15,771.28,78.72,9.26
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,23950.00,24363.30,196.20,13.16,0.15,223.39,-27.19,13.86
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24000.00,24363.30,766.55,8.13,0.15,690.64,75.91,9.90
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24000.00,24363.30,214.00,13.29,0.15,242.95,-28.95,13.53
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24100.00,24363.30,690.00,8.23,0.15,617.74,72.26,10.47
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24150.00,24363.30,661.80,8.57,0.15,592.03,69.77,10.54
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24150.00,24363.30,252.10,13.04,0.15,285.17,-33.07,13.12
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24200.00,24363.30,635.45,8.91,0.15,568.32,67.13,10.56
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24200.00,24363.30,272.00,13.13,0.15,306.59,-34.59,12.72
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24250.00,24363.30,601.15,8.94,0.15,536.05,65.10,10.83
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24250.00,24363.30,283.45,12.96,0.15,319.73,-36.28,12.80
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24300.00,24363.30,572.00,9.09,0.15,509.06,62.94,11.00
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24300.00,24363.30,307.30,13.12,0.15,345.26,-37.96,12.35
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24350.00,24363.30,538.40,9.07,0.15,477.45,60.95,11.32
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24350.00,24363.30,324.00,13.05,0.15,363.44,-39.44,12.17
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24400.00,24363.30,514.95,9.31,0.15,456.24,58.71,11.40
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24400.00,24363.30,344.00,13.06,0.15,385.27,-41.27,12.00
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24450.00,24363.30,492.40,9.54,0.15,436.04,56.36,11.45
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24450.00,24363.30,363.50,13.02,0.15,406.09,-42.59,11.72
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24500.00,24363.30,455.00,9.31,0.15,400.27,54.73,12.03
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24500.00,24363.30,389.45,13.15,0.15,433.95,-44.50,11.43
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24550.00,24363.30,428.00,9.35,0.15,375.46,52.54,12.28
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24550.00,24363.30,405.70,12.99,0.15,451.94,-46.24,11.40
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24600.00,24363.30,400.00,9.33,0.15,349.56,50.44,12.61
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24600.00,24363.30,432.15,13.08,0.15,479.97,-47.82,11.07
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24650.00,24363.30,377.70,9.44,0.15,329.61,48.09,12.73
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24650.00,24363.30,455.35,13.06,0.15,504.74,-49.39,10.85
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24700.00,24363.30,351.45,9.40,0.15,305.22,46.23,13.16
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24700.00,24363.30,479.55,13.05,0.15,530.68,-51.13,10.66
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24750.00,24363.30,329.75,9.46,0.15,285.61,44.14,13.39
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24750.00,24363.30,507.90,13.13,0.15,560.75,-52.85,10.40
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24800.00,24363.30,308.00,9.49,0.15,265.97,42.03,13.64
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Call,24850.00,24363.30,284.30,9.43,0.15,244.16,40.14,14.12
2025-09-30,At-the-Money (ATM),Mid-Term (31-90 days),Put,24850.00,24363.30,556.65,13.01,0.15,612.94,-56.29,10.11
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,24900.00,24363.30,265.00,9.47,0.15,226.99,38.01,14.34
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,24950.00,24363.30,246.65,9.50,0.15,210.46,36.19,14.67
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25000.00,24363.30,229.00,9.53,0.15,194.91,34.09,14.89
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25050.00,24363.30,210.55,9.50,0.15,178.30,32.25,15.32
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25100.00,24363.30,190.45,9.40,0.15,160.45,30.00,15.75
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,25100.00,24363.30,717.45,13.41,0.15,781.83,-64.38,8.97
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25150.00,24363.30,178.00,9.49,0.15,149.64,28.36,15.93
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,25150.00,24363.30,715.00,12.44,0.15,781.95,-66.95,9.36
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25200.00,24363.30,150.55,9.08,0.15,124.59,25.96,17.25
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25250.00,24363.30,150.50,9.51,0.15,125.49,25.01,16.62
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25300.00,24363.30,143.75,9.71,0.15,119.99,23.76,16.53
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25350.00,24363.30,125.50,9.50,0.15,103.74,21.76,17.33
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25400.00,24363.30,114.75,9.51,0.15,94.43,20.32,17.71
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,25400.00,24363.30,942.40,14.19,0.15,1014.58,-72.18,7.66
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25450.00,24363.30,105.85,9.57,0.15,87.04,18.81,17.77
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25500.00,24363.30,98.30,9.65,0.15,80.67,17.63,17.94
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,25500.00,24363.30,1022.00,14.47,0.15,1096.55,-74.55,7.29
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25550.00,24363.30,90.35,9.69,0.15,73.87,16.48,18.24
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25600.00,24363.30,81.95,9.69,0.15,66.73,15.22,18.57
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25650.00,24363.30,75.10,9.73,0.15,60.99,14.11,18.79
2025-09-30,In-the-Money (ITM),Mid-Term (31-90 days),Put,25650.00,24363.30,1100.80,13.42,0.15,1181.07,-80.27,7.29
2025-09-30,Out-of-the-Money (OTM),Mid-Term (31-90 days),Call,25700.00,24363.30,69.00,9.78,0.15,55.88,13.12,19.01
